,Voxel,Associated System,PC
1206,2207,Cingulo-opercular,0.787207978236
1207,2208,Cingulo-opercular,0.817389717962
1208,2209,Somatomotor,0.512981575995
1209,2210,Somatomotor,0.338041694919
1210,2211,Somatomotor,0.220088160876
1211,2212,Somatomotor,0.26967875774
1212,2213,Somatomotor,0.282304079537
1213,2214,Somatomotor,0.412881501625
1214,2215,Somatomotor,0.680038891916
1215,2216,Somatomotor,0.645920125642
1216,2217,Temporal,0.381726207463
1217,2218,Temporal,0.381779151645
1218,2219,Default,0.420705506163
1219,2220,Somatomotor,0.466737119728
1220,2221,Somatomotor,0.334097214694
1221,2222,Somatomotor,0.0875444258495
1222,2223,Somatomotor,0.143878583376
1223,2224,Somatomotor,0.365525107629
1224,2225,Somatomotor,0.592325387267
1225,2226,Cingulo-opercular,0.729242961836
1226,2227,Cingulo-opercular,0.892028407317
1227,2228,Cingulo-parietal,0.775982036229
1228,2229,Cingulo-parietal,0.776447369768
1229,2230,Cingulo-parietal,0.854201752261
1230,2231,Cingulo-opercular,0.786292281578
1231,2232,Somatomotor,0.664615793273
1232,2233,Somatomotor,0.401905285174
1233,2234,Somatomotor,0.193735220349
1234,2235,Somatomotor,0.194267689856
1235,2236,Somatomotor,0.309629006351
1236,2237,Somatomotor,0.52582873202
1237,2238,Somatomotor,0.656674803132
1238,2239,Sailency,0.410167243685
1239,2240,Cingulo-opercular,0.506951222317
1240,2241,Cingulo-opercular,0.42218748401
1241,2242,Somatomotor,0.470186116645
1242,2243,Somatomotor,0.421311767681
1243,2244,Somatomotor,0.328150712555
1244,2245,Somatomotor,0.242559754784
1245,2246,Somatomotor,0.425210445929
1246,2247,Somatomotor,0.657924484865
1247,2248,Cingulo-opercular,0.783299616343
1248,2249,Cingulo-opercular,0.899775451131
1249,2250,Cingulo-parietal,0.929621515747
1250,2251,Cingulo-parietal,0.80055986536
1251,2252,Cingulo-parietal,0.865101798348
1252,2253,Cingulo-opercular,0.897897120919
1253,2254,Cingulo-opercular,0.83031053194
1254,2255,Cingulo-opercular,0.755680253631
1255,2256,Somatomotor,0.637540916298
1256,2257,Somatomotor,0.54507508666
1257,2258,Somatomotor,0.516317750165
1258,2259,Somatomotor,0.623771322198
1259,2260,Cingulo-opercular,0.752772952944
1260,2261,Cingulo-opercular,0.564522693616
1261,2262,Cingulo-opercular,0.418990385138
1262,2263,Cingulo-opercular,0.587854792804
1263,2264,Cingulo-opercular,0.641615671498
1264,2265,Somatomotor,0.674352432982
1265,2266,Somatomotor,0.666430567974
1266,2267,Somatomotor,0.682452988909
1267,2268,Cingulo-opercular,0.7750336991
1268,2269,Cingulo-opercular,0.814353970839
1269,2270,Cingulo-parietal,0.840726545498
1270,2271,Cingulo-parietal,0.912816205357
1271,2272,Cingulo-parietal,0.900385167863
1272,2273,Cingulo-parietal,0.91082250319
1273,2274,Cingulo-opercular,0.945581558131
1274,2275,Cingulo-opercular,0.871139497539
1275,2276,Cingulo-opercular,0.787118581722
1276,2277,Cingulo-opercular,0.804435075946
1277,2278,Cingulo-opercular,0.81017980836
1278,2279,Cingulo-opercular,0.772770944163
1279,2280,Cingulo-opercular,0.686260893501
1280,2281,Cingulo-opercular,0.608652908702
1281,2282,Cingulo-opercular,0.574782525312
1282,2283,Cingulo-opercular,0.424770697829
1283,2284,Cingulo-opercular,0.554838962695
1284,2285,Cingulo-opercular,0.659492955769
1285,2286,Cingulo-opercular,0.778193113288
1286,2287,Cingulo-opercular,0.801762142985
1287,2288,Cingulo-opercular,0.830999893659
1288,2289,Cingulo-opercular,0.79084410826
1289,2290,Cingulo-opercular,0.846797390361
1290,2291,Somatomotor,0.803950105542
1291,2292,Cingulo-parietal,0.895032406305
1292,2293,Default,0.862643467328
1293,2294,Default,0.853234253012
1294,2295,Cingulo-parietal,0.882565495847
1295,2296,Cingulo-opercular,0.853366021979
1296,2297,Cingulo-opercular,0.865673272625
1297,2298,Cingulo-opercular,0.82487632197
1298,2299,Cingulo-opercular,0.797013178912
1299,2300,Cingulo-opercular,0.78665353081
1300,2301,Cingulo-opercular,0.64088810134
1301,2302,Cingulo-opercular,0.611752488574
1302,2303,Cingulo-opercular,0.499105169319
1303,2304,Cingulo-opercular,0.577552139736
1304,2305,Cingulo-opercular,0.70215093503
1305,2306,Cingulo-opercular,0.646833235763
1306,2307,Cingulo-opercular,0.739988380199
1307,2308,Cingulo-opercular,0.768830335105
1308,2309,Cingulo-opercular,0.807455233953
1309,2310,Fronto-parietal,0.857198739403
1310,2311,Somatomotor,0.81360131742
1311,2312,Somatomotor,0.841625579255
1312,2313,Default,0.764898393916
1313,2314,Default,0.770764755915
1314,2315,Cingulo-parietal,0.784405705584
1315,2316,Cingulo-parietal,0.793887624018
1316,2317,Cingulo-opercular,0.828239533371
1317,2318,Cingulo-opercular,0.797570633545
1318,2319,Cingulo-opercular,0.572221068323
1319,2320,Cingulo-opercular,0.486421569582
1320,2321,Cingulo-opercular,0.684886157067
1321,2322,Cingulo-opercular,0.779543153474
1322,2323,Cingulo-opercular,0.658909229095
1323,2324,Cingulo-opercular,0.345136399007
1324,2325,Cingulo-opercular,0.584432232213
1325,2326,Cingulo-opercular,0.759487631892
1326,2327,Fronto-parietal,0.879185833305
1327,2328,Fronto-parietal,0.892608601111
1328,2329,Sailency,0.826160598565
1329,2330,Sailency,0.86714422756
1330,2331,Sailency,0.788735794704
1331,2332,Cingulo-parietal,0.763327645525
1332,2333,Cingulo-parietal,0.809968396229
1333,2334,Cingulo-opercular,0.858929108754
1334,2335,Cingulo-opercular,0.868105360665
1335,2336,Cingulo-opercular,0.732206724257
1336,2337,Cingulo-opercular,0.497829297529
1337,2338,Cingulo-opercular,0.574318363146
1338,2339,Cingulo-opercular,0.725776029137
1339,2340,Cingulo-opercular,0.500198924685
1340,2341,Cingulo-opercular,0.58375218231
1341,2342,Cingulo-opercular,0.576954708008
1342,2343,Cingulo-opercular,0.699280774747
1343,2344,Cingulo-opercular,0.8605512419
1344,2345,Fronto-parietal,0.894913388591
1345,2346,Sailency,0.833283991226
1346,2347,Cingulo-parietal,0.832482926753
1347,2348,Cingulo-parietal,0.719010246765
1348,2349,Cingulo-parietal,0.761799983033
1349,2350,Cingulo-parietal,0.850121272702
1350,2351,Cingulo-opercular,0.793785787608
1351,2352,Cingulo-opercular,0.713239758565
1352,2353,Cingulo-opercular,0.775525950563
1353,2354,Cingulo-opercular,0.688615208098
1354,2355,Cingulo-opercular,0.537175008934
1355,2356,Cingulo-opercular,0.472822411387
1356,2357,Cingulo-opercular,0.526904793127
1357,2358,Cingulo-opercular,0.506019051041
1358,2359,Cingulo-opercular,0.578709529504
1359,2360,Cingulo-opercular,0.606781190069
1360,2361,Cingulo-opercular,0.68679069729
1361,2362,Cingulo-opercular,0.805930778587
1362,2363,Cingulo-opercular,0.85667106962
1363,2364,Cingulo-opercular,0.859554121104
1364,2365,Cingulo-opercular,0.838643159512
1365,2366,Default,0.883972731229
1366,2367,Default,0.894875669167
1367,2368,Default,0.87195919712
1368,2369,Cingulo-opercular,0.826325931069
1369,2370,Cingulo-opercular,0.783388899003
1370,2371,Cingulo-opercular,0.770479882015
1371,2372,Cingulo-opercular,0.710426240274
1372,2373,Cingulo-opercular,0.667230965751
1373,2374,Cingulo-opercular,0.481400497101
1374,2375,Visual,0.398796082818
1375,2376,Visual,0.518763827615
1376,2377,Cingulo-opercular,0.609710842424
1377,2378,Cingulo-opercular,0.573335021548
1378,2379,Cingulo-opercular,0.777196725326
1379,2380,Cingulo-opercular,0.824452476468
1380,2381,Cingulo-opercular,0.845518638737
1381,2382,Cingulo-opercular,0.864296774122
1382,2383,Default,0.898907301765
1383,2384,Default,0.876696835486
1384,2385,Cingulo-opercular,0.864993170863
1385,2386,Cingulo-opercular,0.781606329968
1386,2387,Cingulo-opercular,0.721082354914
1387,2388,Cingulo-opercular,0.671902558941
1388,2389,Cingulo-opercular,0.611378823433
1389,2390,Cingulo-opercular,0.529098664947
1390,2391,Cingulo-opercular,0.457163136413
1391,2392,Cingulo-opercular,0.258359676276
1392,2393,Cingulo-opercular,0.718306703853
1393,2394,Cingulo-opercular,0.835159035505
1394,2395,Cingulo-opercular,0.903732692837
1395,2396,Default,0.878748292593
1396,2397,Default,0.889099512218
1397,2398,Cingulo-opercular,0.85157579818
1398,2399,Cingulo-opercular,0.634527855333
1399,2400,Cingulo-opercular,0.515720455124
1400,2401,Cingulo-opercular,0.597415147187
1401,2402,Cingulo-opercular,0.464779051838
1402,2403,Cingulo-opercular,0.598406793522
1403,2404,Cingulo-opercular,0.759212110117
1404,2405,Cingulo-opercular,0.848638679914
1405,2406,Default,0.454752478927
1406,2407,Default,0.548916728146
1407,2408,Somatomotor,0.691089082699
1408,2409,Somatomotor,0.7485368071
1409,2410,Somatomotor,0.675293156359
1410,2411,Somatomotor,0.702968471698
1411,2412,Default,0.800131097543
1412,2413,Default,0.749342521723
1413,2414,Default,0.775946342925
1414,2415,Default,0.728855423946
1415,2416,Default,0.592290078193
1416,2417,Default,0.67375670346
1417,2418,Default,0.575285572585
1418,2419,Attention,0.503588578228
1419,2420,Visual,0.707509732438
1420,2421,Somatomotor,0.780971768453
1421,2422,Somatomotor,0.826591106855
1422,2423,Cingulo-parietal,0.804966012587
1423,2424,Default,0.786645378658
1424,2425,Default,0.811473636547
1425,2426,Default,0.814570173564
1426,2427,Default,0.855628373617
1427,2428,Default,0.862127396776
1428,2429,Default,0.779991363066
1429,2430,Default,0.781270463737
1430,2431,Default,0.710135122254
1431,2432,Default,0.717920189038
1432,2433,Attention,0.71368629669
1433,2434,Attention,0.635827181891
1434,2435,Visual,0.584111521376
1435,2436,Visual,0.742414903559
1436,2437,Visual,0.75297930185
1437,2438,Visual,0.661963979816
1438,2439,Visual,0.608173116144
1439,2440,Visual,0.64946374765
1440,2441,Cingulo-parietal,0.738847634259
1441,2442,Cingulo-parietal,0.750721070684
1442,2443,Cingulo-parietal,0.818908704921
1443,2444,Default,0.76633227503
1444,2445,Default,0.860087503685
1445,2446,Default,0.889269196196
1446,2447,Default,0.884498370534
1447,2448,Default,0.860449628773
1448,2449,Default,0.827997393287
1449,2450,Default,0.886284094086
1450,2451,Default,0.768395273486
1451,2452,Attention,0.725247998919
1452,2453,Attention,0.69852865749
1453,2454,Visual,0.669884953699
1454,2455,Visual,0.494610681998
1455,2456,Visual,0.539332393631
1456,2457,Cingulo-opercular,0.648685794716
1457,2458,Visual,0.54463541148
1458,2459,Visual,0.357275692483
1459,2460,Visual,0.309911182803
1460,2461,Visual,0.365402330884
1461,2462,Visual,0.552696609949
1462,2463,Cingulo-parietal,0.696882452355
1463,2464,Cingulo-parietal,0.724547976139
1464,2465,Cingulo-parietal,0.807774849855
1465,2466,Cingulo-parietal,0.754594089765
1466,2467,Default,0.829811573296
1467,2468,Default,0.872072229181
1468,2469,Default,0.857662514821
1469,2470,Default,0.842476549141
1470,2471,Default,0.881223211184
1471,2472,Default,0.746608939259
1472,2473,Cingulo-parietal,0.906630984401
1473,2474,Cingulo-parietal,0.779494303073
1474,2475,Attention,0.711280457356
1475,2476,Attention,0.732117287317
1476,2477,Visual,0.743136607538
1477,2478,Visual,0.658405299761
1478,2479,Visual,0.374747648027
1479,2480,Visual,0.597915949162
1480,2481,Visual,0.448873077289
1481,2482,Visual,0.25792927029
1482,2483,Visual,0.520172350792
1483,2484,Visual,0.66587897806
1484,2485,Visual,0.686448942449
1485,2486,Visual,0.762570710082
1486,2487,Cingulo-parietal,0.711525001683
1487,2488,Cingulo-parietal,0.771380414123
1488,2489,Cingulo-parietal,0.724295079655
1489,2490,Default,0.650483337267
1490,2491,Default,0.87982320438
1491,2492,Default,0.885604957606
1492,2493,Default,0.891775122327
1493,2494,Default,0.86503585712
1494,2495,Default,0.789270997958
1495,2496,Cingulo-parietal,0.857176911654
1496,2497,Cingulo-parietal,0.839354300726
1497,2498,Cingulo-parietal,0.794430411157
1498,2499,Attention,0.793952598508
1499,2500,Visual,0.774959053186
1500,2501,Visual,0.750239759662
1501,2502,Visual,0.692415106384
1502,2503,Visual,0.475482269071
1503,2504,Visual,0.548872761532
1504,2505,Visual,0.55656526471
1505,2506,Visual,0.530709894465
1506,2507,Visual,0.594574385288
1507,2508,Visual,0.477329456445
1508,2509,Visual,0.720533645413
1509,2510,Attention,0.756243524339
1510,2511,Cingulo-parietal,0.822773340305
1511,2512,Cingulo-parietal,0.848803439437
1512,2513,Cingulo-parietal,0.727590980025
1513,2514,Cingulo-parietal,0.731226017745
1514,2515,Default,0.828772303661
1515,2516,Default,0.868341519394
1516,2517,Cingulo-opercular,0.897296662083
1517,2518,Default,0.86981468539
1518,2519,Default,0.881869575798
1519,2520,Default,0.845662288402
1520,2521,Cingulo-parietal,0.788396619248
1521,2522,Cingulo-parietal,0.790946670237
1522,2523,Attention,0.763877973824
1523,2524,Attention,0.806260764921
1524,2525,Attention,0.817784819811
1525,2526,Somatomotor,0.697376482819
1526,2527,Somatomotor,0.600560120182
1527,2528,Visual,0.492488594185
1528,2529,Visual,0.508204134501
1529,2530,Cingulo-opercular,0.602136755621
1530,2531,Cingulo-opercular,0.57902960073
1531,2532,Cingulo-opercular,0.536740275772
1532,2533,Visual,0.56572112647
1533,2534,Visual,0.569604887875
1534,2535,Somatomotor,0.384309017353
1535,2536,Somatomotor,0.500939759252
1536,2537,Somatomotor,0.684020803998
1537,2538,Somatomotor,0.769177783397
1538,2539,Cingulo-parietal,0.782703121739
1539,2540,Cingulo-parietal,0.843543177697
1540,2541,Cingulo-parietal,0.831257953768
1541,2542,Cingulo-opercular,0.819499741389
1542,2543,Cingulo-opercular,0.83986365802
1543,2544,Default,0.86926792155
1544,2545,Default,0.861556703945
1545,2546,Default,0.789610896487
1546,2547,Cingulo-parietal,0.79724689911
1547,2548,Cingulo-parietal,0.767114096145
1548,2549,Attention,0.692334571115
1549,2550,Somatomotor,0.671544482214
1550,2551,Somatomotor,0.621511549817
1551,2552,Somatomotor,0.47979831968
1552,2553,Somatomotor,0.452851224195
1553,2554,Somatomotor,0.559332563882
1554,2555,Cingulo-parietal,0.394084680119
1555,2556,Cingulo-opercular,0.400907003035
1556,2557,Temporal,0.446279414081
1557,2558,Somatomotor,0.548140940492
1558,2559,Somatomotor,0.481606324622
1559,2560,Somatomotor,0.373422095378
1560,2561,Somatomotor,0.325976389076
1561,2562,Somatomotor,0.502002239736
1562,2563,Somatomotor,0.727171098826
1563,2564,Cingulo-parietal,0.743221126837
1564,2565,Cingulo-parietal,0.796510141456
1565,2566,Cingulo-parietal,0.790309505522
1566,2567,Cingulo-parietal,0.781206411009
1567,2568,Cingulo-opercular,0.88943865431
1568,2569,Cingulo-parietal,0.890329897397
1569,2570,Cingulo-opercular,0.820865258491
1570,2571,Cingulo-parietal,0.65876220156
1571,2572,Somatomotor,0.587451596931
1572,2573,Somatomotor,0.532943465495
1573,2574,Somatomotor,0.443522643035
1574,2575,Somatomotor,0.320663517543
1575,2576,Somatomotor,0.478585029936
1576,2577,Somatomotor,0.645593696663
1577,2578,Somatomotor,0.678422260604
1578,2579,Cingulo-opercular,0.310255803036
1579,2580,Cingulo-opercular,0.446148687733
1580,2581,Somatomotor,0.552508564859
1581,2582,Somatomotor,0.392549818314
1582,2583,Somatomotor,0.197431356024
1583,2584,Somatomotor,0.275004082158
1584,2585,Somatomotor,0.580823545839
1585,2586,Somatomotor,0.644101031197
1586,2587,Cingulo-opercular,0.797588411582
1587,2588,Cingulo-parietal,0.884683522998
1588,2589,Cingulo-parietal,0.889785015674
1589,2590,Cingulo-parietal,0.837223371681
1590,2591,Cingulo-parietal,0.870189973596
1591,2592,Cingulo-parietal,0.868074627125
1592,2593,Cingulo-parietal,0.83084088837
1593,2594,Somatomotor,0.770576168641
1594,2595,Somatomotor,0.640774056619
1595,2596,Somatomotor,0.502183639232
1596,2597,Somatomotor,0.406284414942
1597,2598,Somatomotor,0.402971483601
1598,2599,Somatomotor,0.539552467097
1599,2600,Cingulo-opercular,0.678862474565
1600,2601,Temporal,0.53428891577
1601,2602,Cingulo-opercular,0.443751401128
1602,2603,Cingulo-opercular,0.240896647756
1603,2604,Cingulo-opercular,0.508821023802
1604,2605,Somatomotor,0.465496676702
1605,2606,Somatomotor,0.437866817574
1606,2607,Somatomotor,0.51092023649
1607,2608,Somatomotor,0.647063220759
1608,2609,Cingulo-opercular,0.752310427374
1609,2610,Cingulo-opercular,0.819684492229
1610,2611,Cingulo-opercular,0.866525303548
1611,2612,Cingulo-parietal,0.916193600995
1612,2613,Cingulo-parietal,0.896859570568
1613,2614,Cingulo-parietal,0.894574342145
1614,2615,Cingulo-parietal,0.896568069628
1615,2616,Somatomotor,0.884791895656
1616,2617,Cingulo-opercular,0.890600364275
1617,2618,Cingulo-opercular,0.843776582277
1618,2619,Somatomotor,0.747312810912
1619,2620,Somatomotor,0.729998216868
1620,2621,Somatomotor,0.696310213558
1621,2622,Cingulo-opercular,0.661740957853
1622,2623,Cingulo-opercular,0.663255090399
1623,2624,Cingulo-opercular,0.602985949929
1624,2625,Cingulo-opercular,0.606747865252
1625,2626,Cingulo-opercular,0.386921479142
1626,2627,Cingulo-opercular,0.623870129969
1627,2628,Cingulo-opercular,0.756015880774
1628,2629,Cingulo-opercular,0.739898176685
1629,2630,Cingulo-opercular,0.771131737362
1630,2631,Cingulo-opercular,0.781013937485
1631,2632,Cingulo-opercular,0.80893840627
1632,2633,Cingulo-opercular,0.852934039801
1633,2634,Somatomotor,0.879623711581
1634,2635,Cingulo-parietal,0.905512487918
1635,2636,Cingulo-parietal,0.908743986026
1636,2637,Cingulo-parietal,0.89939455794
1637,2638,Default,0.921427001995
1638,2639,Cingulo-opercular,0.920852676617
1639,2640,Cingulo-opercular,0.933215206389
1640,2641,Cingulo-opercular,0.883205788104
1641,2642,Cingulo-opercular,0.856748076813
1642,2643,Cingulo-opercular,0.863323895038
1643,2644,Cingulo-opercular,0.836791093713
1644,2645,Cingulo-opercular,0.730038189389
1645,2646,Cingulo-opercular,0.566351373614
1646,2647,Cingulo-opercular,0.608292151035
1647,2648,Cingulo-opercular,0.455325171107
1648,2649,Cingulo-opercular,0.655289551982
1649,2650,Cingulo-opercular,0.799124484554
1650,2651,Cingulo-opercular,0.798981014723
1651,2652,Cingulo-opercular,0.855048017631
1652,2653,Cingulo-opercular,0.859544406533
1653,2654,Cingulo-opercular,0.858157312861
1654,2655,Cingulo-opercular,0.87741222839
1655,2656,Somatomotor,0.865101852291
1656,2657,Cingulo-parietal,0.881265816204
1657,2658,Default,0.903982603094
1658,2659,Default,0.902016698401
1659,2660,Default,0.914174952665
1660,2661,Default,0.908782858032
1661,2662,Cingulo-opercular,0.927988356876
1662,2663,Cingulo-opercular,0.900606577279
1663,2664,Cingulo-opercular,0.868911280633
1664,2665,Cingulo-opercular,0.846140230196
1665,2666,Cingulo-opercular,0.824056355725
1666,2667,Cingulo-opercular,0.714092450289
1667,2668,Cingulo-opercular,0.518362112203
1668,2669,Cingulo-opercular,0.678134919994
1669,2670,Cingulo-opercular,0.609554660818
1670,2671,Cingulo-opercular,0.691242358842
1671,2672,Cingulo-opercular,0.710009911291
1672,2673,Cingulo-opercular,0.620603170775
1673,2674,Cingulo-opercular,0.766230672281
1674,2675,Cingulo-opercular,0.841785734209
1675,2676,Cingulo-opercular,0.890443393228
1676,2677,Fronto-parietal,0.921127312112
1677,2678,Somatomotor,0.866709840876
1678,2679,Somatomotor,0.864976660021
1679,2680,Default,0.850212278567
1680,2681,Default,0.861285100268
1681,2682,Default,0.842390775521
1682,2683,Default,0.857694237962
1683,2684,Attention,0.855537146922
1684,2685,Cingulo-opercular,0.91593756938
1685,2686,Cingulo-opercular,0.860490053031
1686,2687,Cingulo-opercular,0.684061212561
1687,2688,Cingulo-opercular,0.622369043573
1688,2689,Cingulo-opercular,0.589417258969
1689,2690,Cingulo-opercular,0.668602612361
1690,2691,Cingulo-opercular,0.575524581301
1691,2692,Cingulo-opercular,0.721331140293
1692,2693,Cingulo-opercular,0.670006029447
1693,2694,Cingulo-opercular,0.435908669619
1694,2695,Cingulo-opercular,0.594769044839
1695,2696,Cingulo-opercular,0.792524795203
1696,2697,Fronto-parietal,0.877631115507
1697,2698,Fronto-parietal,0.916384074047
1698,2699,Fronto-parietal,0.86020231652
1699,2700,Default,0.885945239664
1700,2701,Default,0.839669871627
1701,2702,Default,0.854972760654
1702,2703,Default,0.814699394278
1703,2704,Default,0.809948444904
1704,2705,Default,0.872799703479
1705,2706,Cingulo-opercular,0.916566951108
1706,2707,Cingulo-opercular,0.819229740043
1707,2708,Cingulo-opercular,0.555111551316
1708,2709,Cingulo-opercular,0.470231670594
1709,2710,Cingulo-opercular,0.591479115312
1710,2711,Cingulo-opercular,0.656139227791
1711,2712,Cingulo-opercular,0.306643186146
1712,2713,Cingulo-opercular,0.45786847732
1713,2714,Cingulo-opercular,0.50149255066
1714,2715,Cingulo-opercular,0.676921312921
1715,2716,Cingulo-opercular,0.85952538831
1716,2717,Fronto-parietal,0.895364348383
1717,2718,Cingulo-parietal,0.873589225656
1718,2719,Cingulo-parietal,0.899893076559
1719,2720,Default,0.856886350055
1720,2721,Default,0.849430309906
1721,2722,Cingulo-opercular,0.826284192394
1722,2723,Cingulo-opercular,0.82925738163
1723,2724,Cingulo-opercular,0.832611641141
1724,2725,Cingulo-opercular,0.857940105728
1725,2726,Cingulo-opercular,0.730843354619
1726,2727,Cingulo-opercular,0.538113729888
1727,2728,Cingulo-opercular,0.606000865526
1728,2729,Cingulo-opercular,0.424980524826
1729,2730,Cingulo-opercular,0.460649366204
1730,2731,Cingulo-opercular,0.427880804381
1731,2732,Cingulo-opercular,0.512220413457
1732,2733,Cingulo-opercular,0.713981641799
1733,2734,Cingulo-opercular,0.813502769583
1734,2735,Cingulo-opercular,0.849679838601
1735,2736,Cingulo-opercular,0.852102726438
1736,2737,Cingulo-opercular,0.850465050164
1737,2738,Cingulo-opercular,0.885444833904
1738,2739,Cingulo-opercular,0.882547300976
1739,2740,Default,0.864641882347
1740,2741,Cingulo-opercular,0.854071103257
1741,2742,Cingulo-opercular,0.874828212062
1742,2743,Cingulo-opercular,0.811457054826
1743,2744,Cingulo-opercular,0.654124704865
1744,2745,Cingulo-opercular,0.517582737391
1745,2746,Cingulo-opercular,0.452184125642
1746,2747,Visual,0.465898409832
1747,2748,Cingulo-opercular,0.519255954263
1748,2749,Cingulo-opercular,0.558743940006
1749,2750,Cingulo-opercular,0.674356077032
1750,2751,Cingulo-opercular,0.79035111599
1751,2752,Cingulo-opercular,0.751084486046
1752,2753,Cingulo-opercular,0.806610106311
1753,2754,Cingulo-opercular,0.895462373072
1754,2755,Cingulo-opercular,0.909638473735
1755,2756,Default,0.890936569525
1756,2757,Default,0.858846544924
1757,2758,Cingulo-opercular,0.761137047163
1758,2759,Cingulo-opercular,0.718763885221
1759,2760,Cingulo-opercular,0.626871175113
1760,2761,Cingulo-opercular,0.635465292017
1761,2762,Cingulo-opercular,0.517817521162
1762,2763,Visual,0.63647141394
1763,2764,Cingulo-opercular,0.470335695846
1764,2765,Cingulo-opercular,0.459690660482
1765,2766,Cingulo-opercular,0.598817841549
1766,2767,Cingulo-opercular,0.553905760247
1767,2768,Cingulo-opercular,0.749828355527
1768,2769,Cingulo-opercular,0.868378047394
1769,2770,Cingulo-opercular,0.918742908492
1770,2771,Default,0.916863849762
1771,2772,Default,0.881507325231
1772,2773,Cingulo-opercular,0.748888221633
1773,2774,Cingulo-opercular,0.631535704435
1774,2775,Cingulo-opercular,0.554147985685
1775,2776,Cingulo-opercular,0.588387155085
1776,2777,Cingulo-opercular,0.552339358375
1777,2778,Cingulo-opercular,0.581583329735
1778,2779,Cingulo-opercular,0.812431001296
1779,2780,Default,0.744090084894
1780,2781,Default,0.744481625488
1781,2782,Default,0.772228587747
1782,2783,Attention,0.661327812854
1783,2784,Attention,0.598906504253
1784,2785,Visual,0.679986022336
1785,2786,Fronto-parietal,0.75470964047
1786,2787,Default,0.629359105539
1787,2788,Default,0.763557539745
1788,2789,Default,0.807850206678
1789,2790,Default,0.851058762349
1790,2791,Default,0.819242587139
1791,2792,Default,0.712695369033
1792,2793,Default,0.670894990283
1793,2794,Default,0.69009254103
1794,2795,Attention,0.777320553907
1795,2796,Attention,0.766898928499
1796,2797,Attention,0.686238481317
1797,2798,Visual,0.668710709699
1798,2799,Visual,0.768197630655
1799,2800,Visual,0.701952891137
1800,2801,Visual,0.735268602205
1801,2802,Visual,0.66129378906
1802,2803,Visual,0.642488531599
1803,2804,Cingulo-parietal,0.666510106203
1804,2805,Cingulo-parietal,0.722530709986
1805,2806,Default,0.798655207993
1806,2807,Default,0.795308673614
1807,2808,Default,0.844096015308
1808,2809,Default,0.864312577577
1809,2810,Default,0.837137858622
1810,2811,Default,0.826026701589
1811,2812,Default,0.802105171844
1812,2813,Default,0.725255031273
1813,2814,Default,0.796442665062
1814,2815,Attention,0.699984900213
1815,2816,Attention,0.717844599203
1816,2817,Visual,0.631091151955
1817,2818,Visual,0.59968923826
1818,2819,Visual,0.693191602347
1819,2820,Cingulo-opercular,0.593269948087
1820,2821,Visual,0.499416074384
1821,2822,Visual,0.587922828646
1822,2823,Visual,0.527969826822
1823,2824,Visual,0.606791853776
1824,2825,Cingulo-parietal,0.72294747154
1825,2826,Cingulo-parietal,0.746702491842
1826,2827,Cingulo-parietal,0.775744134412
1827,2828,Cingulo-parietal,0.780192512506
1828,2829,Default,0.893548031026
1829,2830,Default,0.891025456405
1830,2831,Default,0.866663546561
1831,2832,Default,0.814780785552
1832,2833,Default,0.878035885494
1833,2834,Cingulo-parietal,0.874977959401
1834,2835,Cingulo-parietal,0.736535840316
1835,2836,Cingulo-parietal,0.680159062306
1836,2837,Attention,0.731970814764
1837,2838,Visual,0.670874000241
1838,2839,Visual,0.641165021465
1839,2840,Visual,0.556813087677
1840,2841,Cingulo-opercular,0.685878282867
1841,2842,Visual,0.471285172567
1842,2843,Visual,0.328404099026
1843,2844,Visual,0.442185855673
1844,2845,Visual,0.669152265732
1845,2846,Visual,0.771389948182
1846,2847,Cingulo-parietal,0.71145374192
1847,2848,Cingulo-parietal,0.717737677239
1848,2849,Cingulo-parietal,0.64677406444
1849,2850,Cingulo-parietal,0.671613824589
1850,2851,Cingulo-parietal,0.803722794667
1851,2852,Default,0.899765300378
1852,2853,Default,0.88814706912
1853,2854,Default,0.879671585877
1854,2855,Default,0.891506151537
1855,2856,Default,0.807898129903
1856,2857,Cingulo-parietal,0.869042863705
1857,2858,Cingulo-parietal,0.844469271869
1858,2859,Cingulo-parietal,0.67744836813
1859,2860,Cingulo-parietal,0.67719742861
1860,2861,Attention,0.737263932681
1861,2862,Visual,0.729456393063
1862,2863,Visual,0.645541025488
1863,2864,Visual,0.616321722165
1864,2865,Cingulo-opercular,0.681048755255
1865,2866,Visual,0.628555450741
1866,2867,Visual,0.470303139897
1867,2868,Visual,0.517527721755
1868,2869,Visual,0.735747279564
1869,2870,Attention,0.800537270031
1870,2871,Cingulo-parietal,0.807633891504
1871,2872,Cingulo-parietal,0.771609574927
1872,2873,Cingulo-parietal,0.734842133893
1873,2874,Cingulo-parietal,0.671950574964
1874,2875,Default,0.87062306412
1875,2876,Default,0.892253916841
1876,2877,Default,0.87680350515
1877,2878,Default,0.913204588844
1878,2879,Default,0.854655345668
1879,2880,Default,0.853450253464
1880,2881,Cingulo-parietal,0.851267606394
1881,2882,Cingulo-parietal,0.857850987914
1882,2883,Attention,0.78838071425
1883,2884,Attention,0.705410223296
1884,2885,Somatomotor,0.59631103193
1885,2886,Somatomotor,0.542672143108
1886,2887,Visual,0.645353186189
1887,2888,Visual,0.500933864241
1888,2889,Cingulo-opercular,0.631164298137
1889,2890,Visual,0.478837693303
