,Associated System,Cortical CI,Cortical Target,Target PC,Target WMD,Voxel
19784,Cingulo-opercular,1,259,0.66402419719298411,0.50632289359243665,3011
19785,Cingulo-opercular,6,265,0.53842160211233414,-0.84743208875185261,3011
19786,Cingulo-opercular,5,299,0.68304600144688421,-0.43876198988280701,3011
19787,Cingulo-opercular,2,332,0.07824092073446301,0.55240399948247654,3011
19788,Cingulo-opercular,6,342,0.45213797282786039,0.84543905980988743,3011
19789,Cingulo-opercular,5,397,0.62692534959359136,0.83844485386421785,3011
19790,Cingulo-opercular,8,400,0.7802019383185852,-0.92671453978616469,3011
19791,Cingulo-opercular,6,4,0.60109766186291658,0.73997215435411356,3012
19792,Cingulo-opercular,4,41,0.6185230837788569,0.61717035501641793,3012
19793,Cingulo-opercular,2,42,0.056391793237723156,0.45056115913062272,3012
19794,Cingulo-opercular,6,75,0.53787234053832389,1.4262232028806676,3012
19795,Cingulo-opercular,2,79,0.0744001701105131,0.50765180436685664,3012
19796,Cingulo-opercular,3,104,0.67886461210876958,-0.64022201185133154,3012
19797,Cingulo-opercular,3,112,0.10024713000918507,0.54068444940906324,3012
19798,Cingulo-opercular,2,146,0.094678909110408771,0.20503425311220305,3012
19799,Cingulo-opercular,2,160,0.25318307675478902,0.23051518649933794,3012
19800,Cingulo-opercular,8,171,0.63127757126932227,0.15716920278498098,3012
19801,Cingulo-opercular,8,193,0.66693752999934619,0.68442950929399571,3012
19802,Cingulo-opercular,1,214,0.34505451105951118,-0.032553478559749896,3012
19803,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,3012
19804,Cingulo-opercular,1,259,0.66402419719298411,0.50632289359243665,3012
19805,Cingulo-opercular,6,265,0.53842160211233414,-0.84743208875185261,3012
19806,Cingulo-opercular,2,332,0.07824092073446301,0.55240399948247654,3012
19807,Cingulo-opercular,6,342,0.45213797282786039,0.84543905980988743,3012
19808,Cingulo-opercular,5,351,0.50060028717488503,0.67182956408400019,3012
19809,Cingulo-opercular,5,397,0.62692534959359136,0.83844485386421785,3012
19810,Cingulo-opercular,6,4,0.60109766186291658,0.73997215435411356,3013
19811,Cingulo-opercular,2,42,0.056391793237723156,0.45056115913062272,3013
19812,Cingulo-opercular,0,46,0.3999937745716074,0.83757821559928536,3013
19813,Cingulo-opercular,9,49,0.76916372484295215,1.0006474618575132,3013
19814,Cingulo-opercular,6,75,0.53787234053832389,1.4262232028806676,3013
19815,Cingulo-opercular,3,104,0.67886461210876958,-0.64022201185133154,3013
19816,Cingulo-opercular,3,112,0.10024713000918507,0.54068444940906324,3013
19817,Cingulo-opercular,2,125,0.52590223748595966,-0.25366965615412634,3013
19818,Cingulo-opercular,2,160,0.25318307675478902,0.23051518649933794,3013
19819,Cingulo-opercular,8,171,0.63127757126932227,0.15716920278498098,3013
19820,Cingulo-opercular,8,193,0.66693752999934619,0.68442950929399571,3013
19821,Cingulo-opercular,6,205,0.56947143387367027,0.19732720098384918,3013
19822,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,3013
19823,Cingulo-opercular,1,259,0.66402419719298411,0.50632289359243665,3013
19824,Cingulo-opercular,9,290,0.80112484768202541,0.81540403512878579,3013
19825,Cingulo-opercular,5,313,0.75232211799870763,-0.3743646629272312,3013
19826,Cingulo-opercular,2,325,0.0,-2.0684197151412023,3013
19827,Cingulo-opercular,2,332,0.07824092073446301,0.55240399948247654,3013
19828,Cingulo-opercular,6,342,0.45213797282786039,0.84543905980988743,3013
19829,Cingulo-opercular,3,390,0.039005092760788784,-0.40670716575706578,3013
19830,Cingulo-opercular,2,394,0.22703419064690966,0.34111911978914389,3013
19831,Cingulo-opercular,6,4,0.60109766186291658,0.73997215435411356,3014
19832,Cingulo-opercular,1,14,0.58806524948625138,0.98214986494441603,3014
19833,Cingulo-opercular,0,46,0.3999937745716074,0.83757821559928536,3014
19834,Cingulo-opercular,9,49,0.76916372484295215,1.0006474618575132,3014
19835,Cingulo-opercular,3,58,0.12310506124511607,0.59817121465821999,3014
19836,Cingulo-opercular,3,69,0.10846340387782673,0.47810441663241482,3014
19837,Cingulo-opercular,2,79,0.0744001701105131,0.50765180436685664,3014
19838,Cingulo-opercular,4,83,0.75200890323631864,-0.43342134161225121,3014
19839,Cingulo-opercular,3,93,0.53227754543939498,-0.49367381845152619,3014
19840,Cingulo-opercular,2,125,0.52590223748595966,-0.25366965615412634,3014
19841,Cingulo-opercular,3,152,0.14563568157097753,0.69784826205626416,3014
19842,Cingulo-opercular,2,160,0.25318307675478902,0.23051518649933794,3014
19843,Cingulo-opercular,9,163,0.80853511489728169,0.58182182257905524,3014
19844,Cingulo-opercular,8,171,0.63127757126932227,0.15716920278498098,3014
19845,Cingulo-opercular,3,182,0.38496090159330537,-1.0698127130841486,3014
19846,Cingulo-opercular,8,193,0.66693752999934619,0.68442950929399571,3014
19847,Cingulo-opercular,3,199,0.24152545005717854,0.40113991018044975,3014
19848,Cingulo-opercular,6,205,0.56947143387367027,0.19732720098384918,3014
19849,Cingulo-opercular,3,235,0.24403885130656525,1.114848032391955,3014
19850,Cingulo-opercular,4,241,0.5658484984273886,0.040854760925255355,3014
19851,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,3014
19852,Cingulo-opercular,9,290,0.80112484768202541,0.81540403512878579,3014
19853,Cingulo-opercular,5,313,0.75232211799870763,-0.3743646629272312,3014
19854,Cingulo-opercular,3,328,0.49341657869114314,0.44762607906903756,3014
19855,Cingulo-opercular,6,342,0.45213797282786039,0.84543905980988743,3014
19856,Cingulo-opercular,3,390,0.039005092760788784,-0.40670716575706578,3014
19857,Cingulo-opercular,2,394,0.22703419064690966,0.34111911978914389,3014
19858,Cingulo-opercular,6,4,0.60109766186291658,0.73997215435411356,3015
19859,Cingulo-opercular,1,14,0.58806524948625138,0.98214986494441603,3015
19860,Cingulo-opercular,1,35,0.57989520356025726,0.80205496365321594,3015
19861,Cingulo-opercular,0,46,0.3999937745716074,0.83757821559928536,3015
19862,Cingulo-opercular,9,49,0.76916372484295215,1.0006474618575132,3015
19863,Cingulo-opercular,6,52,0.4976423711485275,-1.1693401665429541,3015
19864,Cingulo-opercular,3,58,0.12310506124511607,0.59817121465821999,3015
19865,Cingulo-opercular,3,69,0.10846340387782673,0.47810441663241482,3015
19866,Cingulo-opercular,4,83,0.75200890323631864,-0.43342134161225121,3015
19867,Cingulo-opercular,3,93,0.53227754543939498,-0.49367381845152619,3015
19868,Cingulo-opercular,6,110,0.64466504538830316,-0.43880643896790961,3015
19869,Cingulo-opercular,2,125,0.52590223748595966,-0.25366965615412634,3015
19870,Cingulo-opercular,8,126,0.63338016598914693,-1.8572354176810064,3015
19871,Cingulo-opercular,6,129,0.45734640391675729,1.1901837007078369,3015
19872,Cingulo-opercular,3,152,0.14563568157097753,0.69784826205626416,3015
19873,Cingulo-opercular,2,160,0.25318307675478902,0.23051518649933794,3015
19874,Cingulo-opercular,9,163,0.80853511489728169,0.58182182257905524,3015
19875,Cingulo-opercular,6,205,0.56947143387367027,0.19732720098384918,3015
19876,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,3015
19877,Cingulo-opercular,3,275,0.15111227975842426,0.63493003382247137,3015
19878,Cingulo-opercular,1,285,0.0,-1.3713230906348464,3015
19879,Cingulo-opercular,5,313,0.75232211799870763,-0.3743646629272312,3015
19880,Cingulo-opercular,2,325,0.0,-2.0684197151412023,3015
19881,Cingulo-opercular,3,328,0.49341657869114314,0.44762607906903756,3015
19882,Cingulo-opercular,3,390,0.039005092760788784,-0.40670716575706578,3015
19883,Cingulo-opercular,6,4,0.60109766186291658,0.73997215435411356,3016
19884,Cingulo-opercular,1,14,0.58806524948625138,0.98214986494441603,3016
19885,Cingulo-opercular,9,29,0.6583623866852355,0.079863892600091912,3016
19886,Cingulo-opercular,1,35,0.57989520356025726,0.80205496365321594,3016
19887,Cingulo-opercular,9,49,0.76916372484295215,1.0006474618575132,3016
19888,Cingulo-opercular,3,58,0.12310506124511607,0.59817121465821999,3016
19889,Cingulo-opercular,3,93,0.53227754543939498,-0.49367381845152619,3016
19890,Cingulo-opercular,3,152,0.14563568157097753,0.69784826205626416,3016
19891,Cingulo-opercular,9,163,0.80853511489728169,0.58182182257905524,3016
19892,Cingulo-opercular,1,227,0.7411761070646945,-0.79562041111386295,3016
19893,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,3016
19894,Cingulo-opercular,1,259,0.66402419719298411,0.50632289359243665,3016
19895,Cingulo-opercular,6,265,0.53842160211233414,-0.84743208875185261,3016
19896,Cingulo-opercular,3,328,0.49341657869114314,0.44762607906903756,3016
19897,Cingulo-opercular,7,334,0.29051907992581377,-2.8037540122193549,3016
19898,Cingulo-opercular,3,390,0.039005092760788784,-0.40670716575706578,3016
19899,Cingulo-opercular,6,4,0.60109766186291658,0.73997215435411356,3017
19900,Cingulo-opercular,1,14,0.58806524948625138,0.98214986494441603,3017
19901,Cingulo-opercular,9,29,0.6583623866852355,0.079863892600091912,3017
19902,Cingulo-opercular,1,35,0.57989520356025726,0.80205496365321594,3017
19903,Cingulo-opercular,9,49,0.76916372484295215,1.0006474618575132,3017
19904,Cingulo-opercular,5,82,0.54723929118715053,-0.66424928760823398,3017
19905,Cingulo-opercular,3,93,0.53227754543939498,-0.49367381845152619,3017
19906,Cingulo-opercular,0,136,0.35062358010367811,0.66508309651542707,3017
19907,Cingulo-opercular,9,163,0.80853511489728169,0.58182182257905524,3017
19908,Cingulo-opercular,6,205,0.56947143387367027,0.19732720098384918,3017
19909,Cingulo-opercular,4,221,0.49174123234346323,0.099524457780583095,3017
19910,Cingulo-opercular,4,222,0.76767104822704668,0.51773427502240421,3017
19911,Cingulo-opercular,1,227,0.7411761070646945,-0.79562041111386295,3017
19912,Cingulo-opercular,3,243,0.34491888376826135,1.3709349652846403,3017
19913,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,3017
19914,Cingulo-opercular,6,265,0.53842160211233414,-0.84743208875185261,3017
19915,Cingulo-opercular,1,287,0.49240285649763882,0.598953123642607,3017
19916,Cingulo-opercular,2,294,0.52763582229926542,-1.1156806549769949,3017
19917,Cingulo-opercular,1,297,0.53203137955072533,0.15372941173013202,3017
19918,Cingulo-opercular,1,312,0.0,-1.3000234224386122,3017
19919,Cingulo-opercular,3,328,0.49341657869114314,0.44762607906903756,3017
19920,Cingulo-opercular,7,334,0.29051907992581377,-2.8037540122193549,3017
19921,Cingulo-opercular,2,347,0.35835828310412077,-0.34261201546077963,3017
19922,Default,1,14,0.58806524948625138,0.98214986494441603,3018
19923,Default,4,24,0.64570903711759819,0.088096585782139566,3018
19924,Default,9,49,0.76916372484295215,1.0006474618575132,3018
19925,Default,0,53,0.33412778260571768,0.59466118970195769,3018
19926,Default,0,136,0.35062358010367811,0.66508309651542707,3018
19927,Default,9,163,0.80853511489728169,0.58182182257905524,3018
19928,Default,3,182,0.38496090159330537,-1.0698127130841486,3018
19929,Default,2,203,0.39082575300842493,-0.65528267951482644,3018
19930,Default,6,205,0.56947143387367027,0.19732720098384918,3018
19931,Default,4,221,0.49174123234346323,0.099524457780583095,3018
19932,Default,3,243,0.34491888376826135,1.3709349652846403,3018
19933,Default,1,287,0.49240285649763882,0.598953123642607,3018
19934,Default,2,294,0.52763582229926542,-1.1156806549769949,3018
19935,Default,1,297,0.53203137955072533,0.15372941173013202,3018
19936,Default,2,298,0.29960741203588437,-0.51992336597905064,3018
19937,Default,1,312,0.0,-1.3000234224386122,3018
19938,Default,3,328,0.49341657869114314,0.44762607906903756,3018
19939,Default,7,334,0.29051907992581377,-2.8037540122193549,3018
19940,Default,3,340,0.1176274352514509,0.60546193671196724,3018
19941,Default,2,347,0.35835828310412077,-0.34261201546077963,3018
19942,Default,4,24,0.64570903711759819,0.088096585782139566,3019
19943,Default,2,42,0.056391793237723156,0.45056115913062272,3019
19944,Default,0,45,0.10585425148765155,0.32071782146107825,3019
19945,Default,3,69,0.10846340387782673,0.47810441663241482,3019
19946,Default,2,113,0.18042390106043665,-0.48880279431196105,3019
19947,Default,8,126,0.63338016598914693,-1.8572354176810064,3019
19948,Default,0,136,0.35062358010367811,0.66508309651542707,3019
19949,Default,9,163,0.80853511489728169,0.58182182257905524,3019
19950,Default,8,193,0.66693752999934619,0.68442950929399571,3019
19951,Default,2,203,0.39082575300842493,-0.65528267951482644,3019
19952,Default,1,287,0.49240285649763882,0.598953123642607,3019
19953,Default,2,298,0.29960741203588437,-0.51992336597905064,3019
19954,Default,1,312,0.0,-1.3000234224386122,3019
19955,Default,2,325,0.0,-2.0684197151412023,3019
19956,Default,3,328,0.49341657869114314,0.44762607906903756,3019
19957,Default,3,340,0.1176274352514509,0.60546193671196724,3019
19958,Default,4,396,0.61190185666607433,-0.43053697229685628,3019
19959,Default,6,4,0.60109766186291658,0.73997215435411356,3020
19960,Default,7,37,0.62869832833826267,0.21577354973239518,3020
19961,Default,0,45,0.10585425148765155,0.32071782146107825,3020
19962,Default,3,58,0.12310506124511607,0.59817121465821999,3020
19963,Default,8,65,0.66011234532258301,-0.27933979573889273,3020
19964,Default,3,69,0.10846340387782673,0.47810441663241482,3020
19965,Default,2,125,0.52590223748595966,-0.25366965615412634,3020
19966,Default,8,126,0.63338016598914693,-1.8572354176810064,3020
19967,Default,2,145,0.26895854494980787,-1.4730559490821764,3020
19968,Default,6,157,0.67254996078470008,-0.7602244580492965,3020
19969,Default,2,160,0.25318307675478902,0.23051518649933794,3020
19970,Default,9,163,0.80853511489728169,0.58182182257905524,3020
19971,Default,3,182,0.38496090159330537,-1.0698127130841486,3020
19972,Default,8,193,0.66693752999934619,0.68442950929399571,3020
19973,Default,2,203,0.39082575300842493,-0.65528267951482644,3020
19974,Default,0,217,0.6888023373647415,1.0362621183274723,3020
19975,Default,1,259,0.66402419719298411,0.50632289359243665,3020
19976,Default,2,282,0.40646211799346021,-0.5222816459026649,3020
19977,Default,2,325,0.0,-2.0684197151412023,3020
19978,Default,3,328,0.49341657869114314,0.44762607906903756,3020
19979,Default,3,340,0.1176274352514509,0.60546193671196724,3020
19980,Default,3,390,0.039005092760788784,-0.40670716575706578,3020
19981,Default,4,396,0.61190185666607433,-0.43053697229685628,3020
19982,Cingulo-opercular,5,3,0.65826514926468438,-1.6338817387209821,3021
19983,Cingulo-opercular,6,4,0.60109766186291658,0.73997215435411356,3021
19984,Cingulo-opercular,7,37,0.62869832833826267,0.21577354973239518,3021
19985,Cingulo-opercular,4,41,0.6185230837788569,0.61717035501641793,3021
19986,Cingulo-opercular,0,46,0.3999937745716074,0.83757821559928536,3021
19987,Cingulo-opercular,3,58,0.12310506124511607,0.59817121465821999,3021
19988,Cingulo-opercular,3,69,0.10846340387782673,0.47810441663241482,3021
19989,Cingulo-opercular,5,82,0.54723929118715053,-0.66424928760823398,3021
19990,Cingulo-opercular,2,125,0.52590223748595966,-0.25366965615412634,3021
19991,Cingulo-opercular,6,157,0.67254996078470008,-0.7602244580492965,3021
19992,Cingulo-opercular,2,160,0.25318307675478902,0.23051518649933794,3021
19993,Cingulo-opercular,9,163,0.80853511489728169,0.58182182257905524,3021
19994,Cingulo-opercular,3,182,0.38496090159330537,-1.0698127130841486,3021
19995,Cingulo-opercular,8,193,0.66693752999934619,0.68442950929399571,3021
19996,Cingulo-opercular,5,200,0.64664126913810349,-1.4465103323449768,3021
19997,Cingulo-opercular,2,203,0.39082575300842493,-0.65528267951482644,3021
19998,Cingulo-opercular,1,214,0.34505451105951118,-0.032553478559749896,3021
19999,Cingulo-opercular,0,217,0.6888023373647415,1.0362621183274723,3021
20000,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,3021
20001,Cingulo-opercular,6,281,0.65631416902326123,1.2297847254201912,3021
20002,Cingulo-opercular,2,282,0.40646211799346021,-0.5222816459026649,3021
20003,Cingulo-opercular,7,320,0.38587171207879317,-0.44987294751784429,3021
20004,Cingulo-opercular,3,340,0.1176274352514509,0.60546193671196724,3021
20005,Cingulo-opercular,5,341,0.58668729127042674,0.014224589315788797,3021
20006,Cingulo-opercular,3,390,0.039005092760788784,-0.40670716575706578,3021
20007,Cingulo-opercular,4,396,0.61190185666607433,-0.43053697229685628,3021
20008,Cingulo-opercular,6,4,0.60109766186291658,0.73997215435411356,3022
20009,Cingulo-opercular,4,24,0.64570903711759819,0.088096585782139566,3022
20010,Cingulo-opercular,9,29,0.6583623866852355,0.079863892600091912,3022
20011,Cingulo-opercular,7,37,0.62869832833826267,0.21577354973239518,3022
20012,Cingulo-opercular,4,51,0.53549146035941086,0.38518956589197373,3022
20013,Cingulo-opercular,3,69,0.10846340387782673,0.47810441663241482,3022
20014,Cingulo-opercular,5,82,0.54723929118715053,-0.66424928760823398,3022
20015,Cingulo-opercular,1,123,0.6610697169328682,-0.25908408178212639,3022
20016,Cingulo-opercular,2,125,0.52590223748595966,-0.25366965615412634,3022
20017,Cingulo-opercular,6,157,0.67254996078470008,-0.7602244580492965,3022
20018,Cingulo-opercular,2,160,0.25318307675478902,0.23051518649933794,3022
20019,Cingulo-opercular,9,163,0.80853511489728169,0.58182182257905524,3022
20020,Cingulo-opercular,8,171,0.63127757126932227,0.15716920278498098,3022
20021,Cingulo-opercular,5,200,0.64664126913810349,-1.4465103323449768,3022
20022,Cingulo-opercular,6,205,0.56947143387367027,0.19732720098384918,3022
20023,Cingulo-opercular,1,212,0.52990972783865853,1.3979776194123552,3022
20024,Cingulo-opercular,0,217,0.6888023373647415,1.0362621183274723,3022
20025,Cingulo-opercular,1,227,0.7411761070646945,-0.79562041111386295,3022
20026,Cingulo-opercular,3,235,0.24403885130656525,1.114848032391955,3022
20027,Cingulo-opercular,6,281,0.65631416902326123,1.2297847254201912,3022
20028,Cingulo-opercular,2,282,0.40646211799346021,-0.5222816459026649,3022
20029,Cingulo-opercular,5,313,0.75232211799870763,-0.3743646629272312,3022
20030,Cingulo-opercular,7,320,0.38587171207879317,-0.44987294751784429,3022
20031,Cingulo-opercular,3,340,0.1176274352514509,0.60546193671196724,3022
